0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6.188e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0003617,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00559276,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000112774,6.188e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000578547,0.0003617,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00460108,0.00559276,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000154644,0.000112774,6.188e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000759718,0.000578547,0.0003617,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00378647,0.00460108,0.00559276,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000189101,0.000154644,0.000112774,6.188e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000912767,0.000759718,0.000578547,0.0003617,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00311734,0.00378647,0.00460108,0.00559276,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000217469,0.000189101,0.000154644,0.000112774,6.188e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00104392,0.000912767,0.000759718,0.000578547,0.0003617,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00256771,0.00311734,0.00378647,0.00460108,0.00559276,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000240835,0.000217469,0.000189101,0.000154644,0.000112774,6.188e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0011583,0.00104392,0.000912767,0.000759718,0.000578547,0.0003617,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00211628,0.00256771,0.00311734,0.00378647,0.00460108,0.00559276,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000260093,0.000240835,0.000217469,0.000189101,0.000154644,0.000112774,6.188e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00126017,0.0011583,0.00104392,0.000912767,0.000759718,0.000578547,0.0003617,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00174553,0.00211628,0.00256771,0.00311734,0.00378647,0.00460108,0.00559276,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000275977,0.000260093,0.000240835,0.000217469,0.000189101,0.000154644,0.000112774,6.188e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00135303,0.00126017,0.0011583,0.00104392,0.000912767,0.000759718,0.000578547,0.0003617,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00144107,0.00174553,0.00211628,0.00256771,0.00311734,0.00378647,0.00460108,0.00559276,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000289091,0.000275977,0.000260093,0.000240835,0.000217469,0.000189101,0.000154644,0.000112774,6.188e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00143984,0.00135303,0.00126017,0.0011583,0.00104392,0.000912767,0.000759718,0.000578547,0.0003617,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00119109,0.00144107,0.00174553,0.00211628,0.00256771,0.00311734,0.00378647,0.00460108,0.00559276,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00029993,0.000289091,0.000275977,0.000260093,0.000240835,0.000217469,0.000189101,0.000154644,0.000112774,6.188e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00152303,0.00143984,0.00135303,0.00126017,0.0011583,0.00104392,0.000912767,0.000759718,0.000578547,0.0003617,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000985884,0.00119109,0.00144107,0.00174553,0.00211628,0.00256771,0.00311734,0.00378647,0.00460108,0.00559276,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000308901,0.00029993,0.000289091,0.000275977,0.000260093,0.000240835,0.000217469,0.000189101,0.000154644,0.000112774,6.188e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00160467,0.00152303,0.00143984,0.00135303,0.00126017,0.0011583,0.00104392,0.000912767,0.000759718,0.000578547,0.0003617,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000817492,0.000985884,0.00119109,0.00144107,0.00174553,0.00211628,0.00256771,0.00311734,0.00378647,0.00460108,0.00559276,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000316341,0.000308901,0.00029993,0.000289091,0.000275977,0.000260093,0.000240835,0.000217469,0.000189101,0.000154644,0.000112774,6.188e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00168653,0.00160467,0.00152303,0.00143984,0.00135303,0.00126017,0.0011583,0.00104392,0.000912767,0.000759718,0.000578547,0.0003617,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000679366,0.000817492,0.000985884,0.00119109,0.00144107,0.00174553,0.00211628,0.00256771,0.00311734,0.00378647,0.00460108,0.00559276,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000322523,0.000316341,0.000308901,0.00029993,0.000289091,0.000275977,0.000260093,0.000240835,0.000217469,0.000189101,0.000154644,0.000112774,6.188e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00177009,0.00168653,0.00160467,0.00152303,0.00143984,0.00135303,0.00126017,0.0011583,0.00104392,0.000912767,0.000759718,0.000578547,0.0003617,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000566132,0.000679366,0.000817492,0.000985884,0.00119109,0.00144107,0.00174553,0.00211628,0.00256771,0.00311734,0.00378647,0.00460108,0.00559276,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000327675,0.000322523,0.000316341,0.000308901,0.00029993,0.000289091,0.000275977,0.000260093,0.000240835,0.000217469,0.000189101,0.000154644,0.000112774,6.188e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00185667,0.00177009,0.00168653,0.00160467,0.00152303,0.00143984,0.00135303,0.00126017,0.0011583,0.00104392,0.000912767,0.000759718,0.000578547,0.0003617,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000473375,0.000566132,0.000679366,0.000817492,0.000985884,0.00119109,0.00144107,0.00174553,0.00211628,0.00256771,0.00311734,0.00378647,0.00460108,0.00559276,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000331982,0.000327675,0.000322523,0.000316341,0.000308901,0.00029993,0.000289091,0.000275977,0.000260093,0.000240835,0.000217469,0.000189101,0.000154644,0.000112774,6.188e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00194741,0.00185667,0.00177009,0.00168653,0.00160467,0.00152303,0.00143984,0.00135303,0.00126017,0.0011583,0.00104392,0.000912767,0.000759718,0.000578547,0.0003617,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000397473,0.000473375,0.000566132,0.000679366,0.000817492,0.000985884,0.00119109,0.00144107,0.00174553,0.00211628,0.00256771,0.00311734,0.00378647,0.00460108,0.00559276,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.000335599,0.000331982,0.000327675,0.000322523,0.000316341,0.000308901,0.00029993,0.000289091,0.000275977,0.000260093,0.000240835,0.000217469,0.000189101,0.000154644,0.000112774,6.188e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
