0.048;0;0;0;0
0.058;0;0;-3;-300
0.068;-1;-100;-11;-800
0.078;-3;-200;-23;-1200
0.088;-5;-200;-41;-1800
0.098;-7;-200;-63;-2200
0.108;-10;-300;-88;-2500
0.118;-13;-300;-117;-2900
0.128;-17;-400;-148;-3100
0.138;-20;-300;-182;-3400
0.148;-24;-400;-219;-3700
0.158;-28;-400;-258;-3900
0.168;-32;-400;-298;-4000
0.177;-36;-400;-336;-3800
0.188;-40;-400;-383;-4700
0.198;-44;-400;-427;-4400
0.208;-48;-400;-472;-4500
0.218;-51;-300;-519;-4700
0.227;-55;-400;-561;-4200
0.238;-59;-400;-613;-5200
0.248;-62;-300;-662;-4900
0.258;-65;-300;-707;-4500
0.268;-67;-200;-744;-3700
0.278;-67;0;-776;-3200
0.288;-67;0;-803;-2700
0.298;-66;100;-826;-2300
0.309;-65;100;-848;-2200
0.318;-63;200;-863;-1500
0.328;-60;300;-879;-1600
0.338;-57;300;-893;-1400
0.348;-54;300;-906;-1300
0.358;-50;400;-917;-1100
0.368;-46;400;-927;-1000
0.378;-42;400;-936;-900
0.388;-37;500;-944;-800
0.398;-32;500;-952;-800
0.408;-27;500;-958;-600
0.418;-22;500;-964;-600
0.428;-16;600;-968;-400
0.438;-11;500;-971;-300
0.448;-5;600;-973;-200
0.458;2;700;-973;0
0.468;8;600;-973;0
0.478;14;600;-973;0
0.488;20;600;-973;0
0.498;26;600;-973;0
0.508;31;500;-973;0
0.518;37;600;-973;0
0.528;43;600;-973;0
0.538;48;500;-973;0
0.548;53;500;-973;0
0.558;58;500;-973;0
0.568;62;400;-973;0
0.578;67;500;-973;0
0.588;71;400;-973;0
0.598;74;300;-973;0
0.608;78;400;-973;0
0.618;81;300;-973;0
0.628;83;200;-973;0
0.638;86;300;-973;0
0.647;87;100;-973;0
0.658;89;200;-973;0
0.668;90;100;-973;0
0.678;91;100;-973;0
0.688;92;100;-973;0
0.698;92;0;-973;0
0.708;91;-100;-973;0
0.718;91;0;-973;0
0.728;89;-200;-973;0
0.738;88;-100;-973;0
0.748;86;-200;-973;0
0.758;84;-200;-973;0
0.768;81;-300;-973;0
0.778;78;-300;-973;0
0.788;75;-300;-973;0
0.798;72;-300;-973;0
0.808;68;-400;-973;0
0.818;64;-400;-973;0
0.827;60;-400;-973;0
0.838;55;-500;-973;0
0.848;50;-500;-973;0
0.858;45;-500;-973;0
0.868;40;-500;-973;0
0.878;34;-600;-973;0
0.888;29;-500;-973;0
0.898;23;-600;-973;0
0.907;18;-500;-973;0
0.918;11;-700;-973;0
0.928;6;-500;-973;0
0.938;0;-600;-973;0
0.948;-6;-600;-973;0
0.958;-12;-600;-973;0
0.968;-18;-600;-973;0
0.977;-23;-500;-973;0
0.988;-29;-600;-973;0
0.998;-35;-600;-973;0
1.008;-40;-500;-973;0
1.018;-45;-500;-973;0
1.028;-50;-500;-973;0
1.038;-55;-500;-973;0
1.048;-60;-500;-973;0
1.058;-64;-400;-973;0
1.068;-68;-400;-973;0
1.078;-72;-400;-973;0
1.088;-75;-300;-973;0
1.097;-78;-300;-973;0
1.108;-81;-300;-973;0
1.118;-84;-300;-973;0
1.128;-86;-200;-973;0
1.138;-87;-100;-973;0
1.148;-89;-200;-973;0
1.158;-89;0;-973;0
1.169;-90;-100;-973;0
1.18;-90;0;-973;0
1.191;-90;0;-973;0
1.202;-89;100;-973;0
1.21;-88;100;-973;0
1.218;-87;100;-973;0
1.228;-85;200;-973;0
1.238;-83;200;-973;0
1.248;-81;200;-973;0
1.258;-78;300;-973;0
1.268;-75;300;-973;0
1.278;-72;300;-973;0
1.288;-68;400;-973;0
1.298;-64;400;-973;0
1.308;-60;400;-973;0
1.318;-56;400;-973;0
1.328;-51;500;-973;0
1.338;-46;500;-973;0
1.348;-41;500;-973;0
1.357;-37;400;-973;0
1.368;-31;600;-973;0
1.378;-25;600;-973;0
1.388;-20;500;-973;0
1.398;-14;600;-973;0
1.408;-8;600;-973;0
1.417;-3;500;-973;0
