0.048;0;0;0;0
0.058;0;0;-3;-300
0.068;-1;-100;-11;-800
0.078;-3;-200;-25;-1400
0.088;-5;-200;-43;-1800
0.101;-8;-300;-70;-2700
0.108;-10;-200;-88;-1800
0.118;-13;-300;-116;-2800
0.128;-16;-300;-146;-3000
0.138;-19;-300;-179;-3300
0.147;-23;-400;-210;-3100
0.158;-27;-400;-250;-4000
0.168;-31;-400;-289;-3900
0.178;-34;-300;-328;-3900
0.187;-38;-400;-365;-3700
0.198;-42;-400;-412;-4700
0.208;-46;-400;-455;-4300
0.218;-49;-300;-499;-4400
0.228;-53;-400;-544;-4500
0.238;-56;-300;-589;-4500
0.248;-59;-300;-632;-4300
0.257;-61;-200;-665;-3300
0.268;-62;-100;-699;-3400
0.278;-62;0;-727;-2800
0.288;-62;0;-751;-2400
0.298;-61;100;-771;-2000
0.308;-59;200;-790;-1900
0.318;-57;200;-807;-1700
0.328;-55;200;-822;-1500
0.338;-52;300;-835;-1300
0.348;-49;300;-847;-1200
0.358;-46;300;-859;-1200
0.368;-42;400;-869;-1000
0.378;-38;400;-878;-900
0.388;-34;400;-886;-800
0.397;-29;500;-892;-600
0.408;-24;500;-899;-700
0.418;-19;500;-904;-500
0.43;-13;600;-910;-600
0.438;-9;400;-913;-300
0.448;-3;600;-916;-300
0.458;2;500;-918;-200
0.468;8;600;-919;-100
0.478;13;500;-919;0
0.488;19;600;-919;0
0.497;24;500;-919;0
0.508;30;600;-919;0
0.518;35;500;-919;0
0.528;40;500;-919;0
0.538;45;500;-919;0
0.548;50;500;-919;0
0.558;55;500;-919;0
0.568;59;400;-919;0
0.578;63;400;-919;0
0.588;67;400;-919;0
0.598;70;300;-919;0
0.608;73;300;-919;0
0.618;76;300;-919;0
0.628;79;300;-919;0
0.637;81;200;-919;0
0.648;83;200;-919;0
0.658;84;100;-919;0
0.668;85;100;-919;0
0.678;86;100;-919;0
0.69;86;0;-919;0
0.698;86;0;-919;0
0.708;86;0;-919;0
0.718;85;-100;-919;0
0.728;84;-100;-919;0
0.738;83;-100;-919;0
0.748;81;-200;-919;0
0.758;79;-200;-919;0
0.768;76;-300;-919;0
0.778;74;-200;-919;0
0.788;71;-300;-919;0
0.798;67;-400;-919;0
0.808;64;-300;-919;0
0.818;60;-400;-919;0
0.828;56;-400;-919;0
0.838;51;-500;-919;0
0.848;47;-400;-919;0
0.858;42;-500;-919;0
0.868;37;-500;-919;0
0.878;32;-500;-919;0
0.888;27;-500;-919;0
0.898;21;-600;-919;0
0.908;16;-500;-919;0
0.918;10;-600;-919;0
0.928;5;-500;-919;0
0.938;-1;-600;-919;0
0.948;-6;-500;-919;0
0.958;-12;-600;-919;0
0.968;-17;-500;-919;0
0.978;-23;-600;-919;0
0.988;-28;-500;-919;0
0.998;-33;-500;-919;0
1.008;-38;-500;-919;0
1.017;-43;-500;-919;0
1.028;-48;-500;-919;0
1.038;-52;-400;-919;0
1.048;-56;-400;-919;0
1.057;-60;-400;-919;0
1.068;-64;-400;-919;0
1.078;-68;-400;-919;0
1.088;-71;-300;-919;0
1.098;-74;-300;-919;0
1.108;-76;-200;-919;0
1.118;-79;-300;-919;0
1.128;-80;-100;-919;0
1.138;-82;-200;-919;0
1.148;-83;-100;-919;0
1.158;-84;-100;-919;0
1.168;-85;-100;-919;0
1.178;-85;0;-919;0
1.188;-85;0;-919;0
1.2;-84;100;-919;0
1.208;-83;100;-919;0
1.22;-81;200;-919;0
1.228;-80;100;-919;0
1.238;-78;200;-919;0
1.248;-76;200;-919;0
1.258;-73;300;-919;0
1.268;-71;200;-919;0
1.278;-67;400;-919;0
1.288;-64;300;-919;0
1.298;-60;400;-919;0
1.308;-56;400;-919;0
1.318;-52;400;-919;0
1.328;-48;400;-919;0
1.338;-43;500;-919;0
1.348;-38;500;-919;0
1.358;-33;500;-919;0
1.368;-28;500;-919;0
1.378;-23;500;-919;0
1.387;-18;500;-919;0
1.398;-13;500;-919;0
1.408;-7;600;-919;0
1.418;-2;500;-919;0
